Book0003380086;2023/08/22;2023/08/23;BrNascimento-Matias81;3;163.200
Book0003380092;2023/08/22;2023/08/25;BruMonteiro458;4;489.600
Book0003689362;2023/08/22;2023/08/24;EmPinho369;4;326.400
Book0003689363;2023/08/22;2023/08/26;ReAmaral447;2;652.800
Book0003689368;2023/08/22;2023/08/25;RodrPaiva1114;2;489.600
Book0003804838;2023/08/22;2023/08/25;EduaDomingues835;4;489.600
Book0003804845;2023/08/22;2023/08/23;SalvaMatos38;4;163.200
Book0005754892;2023/08/22;2023/08/26;NelSilva526;2;652.800
Book0005754895;2023/08/22;2023/08/25;ToMorais718;4;489.600
Book0005754896;2023/08/22;2023/08/24;JosGonçalves371;3;326.400
Book0005754898;2023/08/22;2023/08/25;CaAnjos959;3;489.600
Book0005754900;2023/08/22;2023/08/25;MaRocha758;1;489.600
Book0005754901;2023/08/22;2023/08/24;DenLeal817;4;326.400
Book0005754905;2023/08/22;2023/08/26;BRamos19;4;652.800
Book0005952652;2023/08/22;2023/08/26;RuLoureiro778;2;652.800
Book0005952654;2023/08/22;2023/08/25;IMonteiro-Carvalho;1;489.600
Book0005952658;2023/08/22;2023/08/23;JoNunes303;2;163.200
Book0005952659;2023/08/22;2023/08/25;CaAzevedo-Soares;4;489.600
Book0005952661;2023/08/22;2023/08/26;ÉricNogueira63;2;652.800
Book0005952662;2023/08/22;2023/08/24;ETeixeira778;3;326.400
Book0005952663;2023/08/22;2023/08/23;DJesus74;2;163.200
Book0000007526;2023/08/21;2023/08/25;LetLeite1460;1;652.800
Book0000007544;2023/08/21;2023/08/24;BeTavares1676;4;489.600
Book0000398779;2023/08/21;2023/08/25;ManueSoares;4;652.800
Book0000398784;2023/08/21;2023/08/22;EdSá1217;4;163.200
Book0000398790;2023/08/21;2023/08/22;LourençVicente332;1;163.200
Book0000398791;2023/08/21;2023/08/24;DaNogueira1581;3;489.600
Book0000741631;2023/08/21;2023/08/22;CMorais1546;2;163.200
Book0000741632;2023/08/21;2023/08/23;IsabelAraújo566;3;326.400
Book0000741635;2023/08/21;2023/08/24;DenOliveira690;3;489.600
Book0000741640;2023/08/21;2023/08/22;FabMacedo334;1;163.200
Book0000741644;2023/08/21;2023/08/24;SérgMachado1945;3;489.600
Book0000741648;2023/08/21;2023/08/24;CaetHenriques-Mendes;4;489.600
Book0000741649;2023/08/21;2023/08/23;MartMarques1508;1;326.400
Book0000741657;2023/08/21;2023/08/25;MarOliveira1461;2;652.800
Book0000741658;2023/08/21;2023/08/24;GaPinho707;1;489.600
Book0001141769;2023/08/21;2023/08/22;RFreitas958;4;163.200
Book0001141770;2023/08/21;2023/08/24;JorRocha-Reis;3;489.600
Book0001141771;2023/08/21;2023/08/24;ValenTeixeira1750;2;489.600
Book0001141773;2023/08/21;2023/08/25;EdgPereira494;1;652.800
Book0001141784;2023/08/21;2023/08/25;JoMachado926;3;652.800
Book0001141790;2023/08/21;2023/08/24;FrederiPinto126;3;489.600
Book0001141792;2023/08/21;2023/08/22;ÍVaz1383;3;163.200
Book0001709927;2023/08/21;2023/08/23;GonçaMarques1781;2;326.400
Book0001709940;2023/08/21;2023/08/25;GabriDomingues1989;1;652.800
Book0001709944;2023/08/21;2023/08/25;YaLeal-Maia1191;3;652.800
Book0001770965;2023/08/21;2023/08/25;KAmaral1076;4;652.800
Book0001770972;2023/08/21;2023/08/23;Kyara-AnitCunha1640;4;326.400
Book0001770975;2023/08/21;2023/08/23;JoNogueira583;4;326.400
Book0004862702;2023/08/21;2023/08/22;MatildJesus98;4;163.200
Book0004862717;2023/08/21;2023/08/22;NoaCruz1710;4;163.200
Book0004862718;2023/08/21;2023/08/24;LuíAssunção570;1;489.600
Book0005402625;2023/08/21;2023/08/25;MaGuerreiro1474;2;652.800
Book0005402629;2023/08/21;2023/08/23;ÁlvaJesus1687;4;326.400
Book0005402632;2023/08/21;2023/08/25;BryaSá;4;652.800
Book0005402634;2023/08/21;2023/08/24;JoAmorim193;4;489.600
Book0005402635;2023/08/21;2023/08/23;LarSimões1546;2;326.400
Book0005402641;2023/08/21;2023/08/25;RitVieira131;3;652.800
Book0005402645;2023/08/21;2023/08/23;FlAraújo-Neto;4;326.400
Book0005454321;2023/08/21;2023/08/23;MeliFonseca;1;326.400
Book0005454330;2023/08/21;2023/08/24;SalvadoPereira-Vaz1873;2;489.600
Book0005454334;2023/08/21;2023/08/25;MárAndrade98;2;652.800
Book0005454337;2023/08/21;2023/08/22;IvMoura70;1;163.200
Book0000439997;2023/08/20;2023/08/21;MaMoreira1426;3;163.200
Book0000439998;2023/08/20;2023/08/22;NSousa1491;3;326.400
Book0000440010;2023/08/20;2023/08/22;PetLourenço808;1;326.400
Book0000463199;2023/08/20;2023/08/22;VítoMoreira;2;326.400
Book0000463204;2023/08/20;2023/08/21;JosCunha;4;163.200
Book0000463207;2023/08/20;2023/08/21;CarminhFaria;2;163.200
Book0000463211;2023/08/20;2023/08/22;NMorais1585;4;326.400
Book0000463215;2023/08/20;2023/08/23;MárAmaral550;1;489.600
Book0000463222;2023/08/20;2023/08/24;MaNeto679;2;652.800
Book0000463224;2023/08/20;2023/08/23;CaGomes-Torres540;3;489.600
Book0001049064;2023/08/20;2023/08/21;AdrianVicente;2;163.200
Book0001049066;2023/08/20;2023/08/23;LiGarcia1553;3;489.600
Book0001049069;2023/08/20;2023/08/22;FCorreia1331;1;326.400
Book0001049072;2023/08/20;2023/08/23;MMorais628;4;489.600
Book0001049073;2023/08/20;2023/08/21;CéCoelho836;3;163.200
Book0001049080;2023/08/20;2023/08/24;ÁlvReis1560;2;652.800
Book0001049081;2023/08/20;2023/08/21;MadaleRibeiro1309;1;163.200
Book0001280010;2023/08/20;2023/08/23;Fabiana-SAmorim;2;489.600
Book0001280017;2023/08/20;2023/08/24;AHenriques1653;1;652.800
Book0001280020;2023/08/20;2023/08/22;JoaqNunes;2;326.400
Book0001280024;2023/08/20;2023/08/24;BSilva66;2;652.800
Book0001280025;2023/08/20;2023/08/23;LuanSilva1865;4;489.600
Book0001280028;2023/08/20;2023/08/23;IsaLopes2017;2;489.600
Book0001280035;2023/08/20;2023/08/23;CaetanSimões;3;489.600
Book0002928587;2023/08/20;2023/08/23;Salomé-BeatJesus;1;489.600
Book0002928588;2023/08/20;2023/08/21;ÁDomingues1509;3;163.200
Book0002928594;2023/08/20;2023/08/22;SérgNeto;3;326.400
Book0003751336;2023/08/20;2023/08/22;LuCruz573;2;326.400
Book0003751337;2023/08/20;2023/08/23;AnAmaral1310;4;489.600
Book0003751342;2023/08/20;2023/08/23;ViceCampos1881;2;489.600
Book0005726520;2023/08/20;2023/08/21;SaJesus1533;2;163.200
Book0005726521;2023/08/20;2023/08/23;CarloMatos1510;4;489.600
Book0005726531;2023/08/20;2023/08/24;MárcAraújo448;1;652.800
Book0005726533;2023/08/20;2023/08/21;AlicGarcia-Mendes;3;163.200
Book0005823563;2023/08/20;2023/08/23;AlexLoureiro1314;4;489.600
Book0005823571;2023/08/20;2023/08/24;LLima1652;2;652.800
Book0005823574;2023/08/20;2023/08/22;JéVaz890;3;326.400
Book0005823577;2023/08/20;2023/08/23;Miriam-ReMagalhães1253;4;489.600
Book0005952848;2023/08/20;2023/08/24;BryaSimões663;1;652.800
Book0005952854;2023/08/20;2023/08/23;Patrícia-TeMonteiro;3;489.600
Book0005952858;2023/08/20;2023/08/24;FiMiranda672;1;652.800
Book0005952859;2023/08/20;2023/08/23;ClaPereira1064;1;489.600
Book0002932733;2023/08/19;2023/08/21;ÂnAmorim351;2;326.400
Book0002932738;2023/08/19;2023/08/20;Mara-NMachado;2;163.200
Book0002932740;2023/08/19;2023/08/21;DuartFreitas1484;1;326.400
Book0002932741;2023/08/19;2023/08/23;LarisTorres1983;1;652.800
Book0002932742;2023/08/19;2023/08/21;GMaia267;2;326.400
Book0002932749;2023/08/19;2023/08/22;MiriCruz968;4;489.600
Book0003160083;2023/08/19;2023/08/21;AméNeto1665;4;326.400
Book0003160092;2023/08/19;2023/08/23;Lorena-ANunes;1;652.800
Book0004095955;2023/08/19;2023/08/22;DanJesus1185;3;489.600
Book0004095959;2023/08/19;2023/08/22;LucMagalhães1798;4;489.600
Book0004533698;2023/08/19;2023/08/22;MiBranco-Teixeira;1;489.600
Book0004533706;2023/08/19;2023/08/20;EvSá226;3;163.200
Book0004533711;2023/08/19;2023/08/20;AmélSá1354;4;163.200
Book0004533716;2023/08/19;2023/08/21;KevAlves-Abreu1359;4;326.400
Book0004533717;2023/08/19;2023/08/20;ATavares-Ramos214;3;163.200
Book0005000090;2023/08/19;2023/08/20;AMarques300;3;163.200
Book0005000100;2023/08/19;2023/08/23;GiSá1024;1;652.800
Book0005000101;2023/08/19;2023/08/20;RodrigPinto;1;163.200
Book0005000107;2023/08/19;2023/08/20;MéMonteiro678;1;163.200
Book0005528712;2023/08/19;2023/08/20;FSousa226;3;163.200
Book0005632342;2023/08/19;2023/08/22;JoaBarbosa742;1;489.600
Book0005632348;2023/08/19;2023/08/21;LLourenço104;1;326.400
Book0005632355;2023/08/19;2023/08/22;YaMoura2010;3;489.600
Book0005632357;2023/08/19;2023/08/21;HenCampos286;4;326.400
Book0005851720;2023/08/19;2023/08/23;GaspCoelho1451;1;652.800
Book0005851725;2023/08/19;2023/08/23;WilMatias967;4;652.800
Book0005851729;2023/08/19;2023/08/21;ABatista-Ribeiro389;3;326.400
Book0005851730;2023/08/19;2023/08/22;JorMarques199;2;489.600
Book0000441710;2023/08/18;2023/08/21;SéNunes217;2;489.600
Book0000441712;2023/08/18;2023/08/22;ÁlvTorres-Gaspar226;2;652.800
Book0000441713;2023/08/18;2023/08/22;FabiRibeiro1668;3;652.800
Book0000441715;2023/08/18;2023/08/21;SalvadCampos;2;489.600
Book0000441719;2023/08/18;2023/08/21;Érica-SLima1014;4;489.600
Book0000441720;2023/08/18;2023/08/20;MarSilva665;3;326.400
Book0000441723;2023/08/18;2023/08/19;LúciPinho1132;1;163.200
Book0000441730;2023/08/18;2023/08/21;BruGaspar966;1;489.600
Book0000441732;2023/08/18;2023/08/22;LisanAbreu363;4;652.800
Book0001612535;2023/08/18;2023/08/22;RodOliveira1261;1;652.800
Book0001612536;2023/08/18;2023/08/21;ViTavares634;2;489.600
Book0001612537;2023/08/18;2023/08/21;SaBrito337;3;489.600
Book0001612540;2023/08/18;2023/08/20;DeBarbosa-Mendes710;4;326.400
Book0001612547;2023/08/18;2023/08/20;FábAmaral1293;3;326.400
Book0001612549;2023/08/18;2023/08/20;ÍriHenriques1252;4;326.400
Book0001612550;2023/08/18;2023/08/21;NHenriques886;3;489.600
Book0001612552;2023/08/18;2023/08/22;LoRibeiro3;3;652.800
Book0001649977;2023/08/18;2023/08/21;BeLeal691;2;489.600
Book0001649980;2023/08/18;2023/08/22;ArLoureiro248;1;652.800
Book0001649985;2023/08/18;2023/08/21;CamiCastro-Nascimento586;4;489.600
Book0001649991;2023/08/18;2023/08/19;JéOliveira345;4;163.200
Book0001649994;2023/08/18;2023/08/21;ToNunes188;2;489.600
Book0001649996;2023/08/18;2023/08/22;CatarGonçalves-Brito;1;652.800
Book0001895197;2023/08/18;2023/08/19;JaimTeixeira1027;2;163.200
Book0001895198;2023/08/18;2023/08/20;DavNascimento479;3;326.400
Book0001895200;2023/08/18;2023/08/19;EmanCastro674;1;163.200
Book0001895204;2023/08/18;2023/08/21;NMota953;1;489.600
Book0001895216;2023/08/18;2023/08/19;IvaAndrade296;2;163.200
Book0001895218;2023/08/18;2023/08/22;Mafalda-ConstAnjos93;4;652.800
Book0001895219;2023/08/18;2023/08/22;SoraLeite1887;4;652.800
Book0001985545;2023/08/18;2023/08/20;LuíGuerreiro1117;1;326.400
Book0001985547;2023/08/18;2023/08/19;EOliveira1677;4;163.200
Book0001985548;2023/08/18;2023/08/21;AndreiCorreia-Monteiro1945;1;489.600
Book0001985554;2023/08/18;2023/08/19;GuAmaral1452;1;163.200
Book0001985558;2023/08/18;2023/08/21;FilipFerreira177;2;489.600
Book0002308215;2023/08/18;2023/08/22;DanieMarques1896;3;652.800
Book0002308217;2023/08/18;2023/08/21;SebaLima-Valente1943;4;489.600
Book0002308219;2023/08/18;2023/08/20;VicentSá1263;1;326.400
Book0002308229;2023/08/18;2023/08/20;MarAnjos437;1;326.400
Book0002308236;2023/08/18;2023/08/20;MarcoNunes1858;1;326.400
Book0003008949;2023/08/18;2023/08/22;VerBarros535;1;652.800
Book0003008960;2023/08/18;2023/08/21;SalvaPereira1269;2;489.600
Book0003183642;2023/08/18;2023/08/21;NádBarros831;1;489.600
Book0003183656;2023/08/18;2023/08/20;CristianBarbosa1045;2;326.400
Book0003183661;2023/08/18;2023/08/19;RicardAssunção342;2;163.200
Book0003258454;2023/08/18;2023/08/20;MaMatos1820;1;326.400
Book0003258458;2023/08/18;2023/08/20;RiLoureiro257;3;326.400
Book0003258459;2023/08/18;2023/08/19;MaMatos635;4;163.200
Book0003258460;2023/08/18;2023/08/22;FáAzevedo-Rocha1924;2;652.800
Book0003258464;2023/08/18;2023/08/21;RicaMorais1619;4;489.600
Book0003559034;2023/08/18;2023/08/22;BriMorais1570;2;652.800
Book0003559035;2023/08/18;2023/08/21;GonçalFernandes;2;489.600
Book0003559037;2023/08/18;2023/08/22;ValMelo328;2;652.800
Book0003559039;2023/08/18;2023/08/22;MPinho1733;3;652.800
Book0003559040;2023/08/18;2023/08/19;AnCoelho1001;3;163.200
Book0003559044;2023/08/18;2023/08/19;TAbreu690;4;163.200
Book0003559051;2023/08/18;2023/08/21;DiNeto789;1;489.600
Book0003559059;2023/08/18;2023/08/21;Mia-RaVicente;2;489.600
Book0005294138;2023/08/18;2023/08/21;AlexaMachado-Pereira905;1;489.600
Book0005294145;2023/08/18;2023/08/19;DaniMorais1176;1;163.200
Book0005294154;2023/08/18;2023/08/19;BriReis1258;2;163.200
Book0005364302;2023/08/18;2023/08/20;JLopes1977;4;326.400
Book0005364306;2023/08/18;2023/08/21;JorgAssunção-Ribeiro735;4;489.600
Book0005364307;2023/08/18;2023/08/21;AfonNascimento813;3;489.600
Book0005364311;2023/08/18;2023/08/21;TomGonçalves1610;4;489.600
Book0005364315;2023/08/18;2023/08/19;KelMota1564;2;163.200
Book0005364316;2023/08/18;2023/08/19;NaiCorreia717;2;163.200
Book0000399685;2023/08/17;2023/08/21;FiMagalhães396;1;652.800
Book0000399688;2023/08/17;2023/08/19;LCampos489;1;326.400
Book0000399689;2023/08/17;2023/08/18;CaroliEsteves509;1;163.200
Book0000399693;2023/08/17;2023/08/18;LourençMacedo1623;1;163.200
Book0000399700;2023/08/17;2023/08/19;PilLima133;3;326.400
Book0000399705;2023/08/17;2023/08/18;PetrMatias688;1;163.200
Book0000399706;2023/08/17;2023/08/20;BCruz126;1;489.600
Book0000399708;2023/08/17;2023/08/19;VioletMonteiro253;3;326.400
Book0001070983;2023/08/17;2023/08/21;DaGuerreiro1211;1;652.800
Book0001070984;2023/08/17;2023/08/18;MRocha219;3;163.200
Book0001070986;2023/08/17;2023/08/20;CarAndrade359;4;489.600
Book0001070988;2023/08/17;2023/08/19;NiAmorim-Martins199;2;326.400
Book0001070996;2023/08/17;2023/08/19;LeMachado-Abreu1580;3;326.400
Book0001070997;2023/08/17;2023/08/19;TatiHenriques519;3;326.400
Book0001070999;2023/08/17;2023/08/18;LucaBarbosa1158;4;163.200
Book0001071003;2023/08/17;2023/08/19;JoaMachado947;1;326.400
Book0001716825;2023/08/17;2023/08/18;LisandMatias961;3;163.200
Book0001716830;2023/08/17;2023/08/21;LuanLeal-Antunes;1;652.800
Book0001716832;2023/08/17;2023/08/18;JCardoso421;3;163.200
Book0001716834;2023/08/17;2023/08/18;SérgiPinho;3;163.200
Book0001716842;2023/08/17;2023/08/19;VíNunes981;2;326.400
Book0001716848;2023/08/17;2023/08/21;CamiFreitas;1;652.800
Book0001798125;2023/08/17;2023/08/20;NNeves106;2;489.600
Book0001798127;2023/08/17;2023/08/20;AnAbreu1570;3;489.600
Book0001798134;2023/08/17;2023/08/19;BFernandes821;1;326.400
Book0001798137;2023/08/17;2023/08/19;MaRodrigues865;4;326.400
Book0001798138;2023/08/17;2023/08/21;FrederJesus848;1;652.800
Book0002421830;2023/08/17;2023/08/19;SanAzevedo966;2;326.400
Book0002421836;2023/08/17;2023/08/20;CriLeal280;4;489.600
Book0002696990;2023/08/17;2023/08/18;CatariPinheiro889;4;163.200
Book0002696995;2023/08/17;2023/08/21;AnPinho1415;4;652.800
Book0002696998;2023/08/17;2023/08/21;LMendes1979;2;652.800
Book0003839124;2023/08/17;2023/08/19;GPacheco1509;3;326.400
Book0003839125;2023/08/17;2023/08/20;AndreLeite;3;489.600
Book0004361649;2023/08/17;2023/08/20;MeAmorim669;1;489.600
Book0004361652;2023/08/17;2023/08/19;DNunes212;4;326.400
Book0004361660;2023/08/17;2023/08/21;BrunPinto1754;2;652.800
Book0004361665;2023/08/17;2023/08/19;MaRodrigues-Nogueira;3;326.400
Book0004361673;2023/08/17;2023/08/20;Patrícia-HeleSilva;3;489.600
Book0004361674;2023/08/17;2023/08/21;MargariDomingues1736;2;652.800
Book0001328846;2023/08/16;2023/08/17;EmanueLeal;3;163.200
Book0001328848;2023/08/16;2023/08/18;RodrMaia905;1;326.400
Book0001328858;2023/08/16;2023/08/18;MartiVieira1189;3;326.400
Book0001328861;2023/08/16;2023/08/20;MPinto329;2;652.800
Book0001328864;2023/08/16;2023/08/17;RafaeSimões484;3;163.200
Book0001328867;2023/08/16;2023/08/17;ICruz1629;4;163.200
Book0001719480;2023/08/16;2023/08/19;CamilPaiva1738;3;489.600
Book0001719482;2023/08/16;2023/08/20;HenriValente1088;3;652.800
Book0001719485;2023/08/16;2023/08/17;Margarida-ValentinNogueira159;2;163.200
Book0001719486;2023/08/16;2023/08/20;NuAzevedo;3;652.800
Book0001719493;2023/08/16;2023/08/20;RafaPires1786;2;652.800
Book0001719498;2023/08/16;2023/08/18;DAmorim2019;2;326.400
Book0001719501;2023/08/16;2023/08/17;PetrHenriques;4;163.200
Book0001884118;2023/08/16;2023/08/18;DiegRamos-Nascimento1438;2;326.400
Book0001884125;2023/08/16;2023/08/20;IgoPacheco794;4;652.800
Book0001884126;2023/08/16;2023/08/17;BeneVaz573;4;163.200
Book0001884129;2023/08/16;2023/08/18;SoraiJesus;1;326.400
Book0001884134;2023/08/16;2023/08/19;TAzevedo1107;2;489.600
Book0002011815;2023/08/16;2023/08/20;FrBaptista1080;4;652.800
Book0002011817;2023/08/16;2023/08/19;MateAlmeida813;4;489.600
Book0002011818;2023/08/16;2023/08/18;NúMoura797;4;326.400
Book0002011823;2023/08/16;2023/08/20;MéTavares967;2;652.800
Book0002011825;2023/08/16;2023/08/17;DiNeto789;3;163.200
Book0002826726;2023/08/16;2023/08/17;IsmBorges553;4;163.200
Book0002826732;2023/08/16;2023/08/17;GoMarques107;3;163.200
Book0002826737;2023/08/16;2023/08/17;EmSousa1955;3;163.200
Book0002826738;2023/08/16;2023/08/20;JúliAnjos1104;4;652.800
Book0002826741;2023/08/16;2023/08/18;RenaNeto1233;1;326.400
Book0002826749;2023/08/16;2023/08/20;TomMagalhães1782;1;652.800
Book0002875652;2023/08/16;2023/08/19;GAbreu179;4;489.600
Book0002875660;2023/08/16;2023/08/17;MiCardoso1207;2;163.200
Book0002875664;2023/08/16;2023/08/19;MiriGarcia216;4;489.600
Book0004087047;2023/08/16;2023/08/17;DaVieira1544;2;163.200
Book0004087048;2023/08/16;2023/08/18;GuilhMarques4;2;326.400
Book0004087060;2023/08/16;2023/08/17;ErAssunção2008;2;163.200
Book0004087067;2023/08/16;2023/08/18;PiPereira587;2;326.400
Book0004220437;2023/08/16;2023/08/18;ConstanJesus396;1;326.400
Book0004220439;2023/08/16;2023/08/20;BianMorais698;3;652.800
Book0004220440;2023/08/16;2023/08/17;NicMacedo533;3;163.200
Book0004220442;2023/08/16;2023/08/19;SFernandes1882;4;489.600
Book0004220453;2023/08/16;2023/08/20;Patrícia-BrAndrade;4;652.800
Book0004852122;2023/08/16;2023/08/17;SorPaiva1467;3;163.200
Book0004852128;2023/08/16;2023/08/18;DiTorres775;3;326.400
Book0004852130;2023/08/16;2023/08/17;TomLourenço1420;4;163.200
Book0004852135;2023/08/16;2023/08/19;CarloCunha1290;1;489.600
Book0004852136;2023/08/16;2023/08/20;Mia-LaBrito;1;652.800
Book0004852139;2023/08/16;2023/08/18;TomCoelho1853;3;326.400
Book0005302258;2023/08/16;2023/08/20;MRibeiro1702;1;652.800
Book0005302264;2023/08/16;2023/08/20;RafaAmaral52;3;652.800
Book0005302273;2023/08/16;2023/08/18;ÁlRamos542;1;326.400
Book0000114589;2023/08/15;2023/08/16;JRodrigues353;3;163.200
Book0000114598;2023/08/15;2023/08/18;BryGaspar1374;3;489.600
Book0000768648;2023/08/15;2023/08/19;ValentinaSilva;2;652.800
Book0000768649;2023/08/15;2023/08/16;LMatos283;3;163.200
Book0000768651;2023/08/15;2023/08/17;SimãMoura365;3;326.400
Book0000768654;2023/08/15;2023/08/18;RaBarbosa1765;1;489.600
Book0000768662;2023/08/15;2023/08/18;AniMarques594;4;489.600
Book0001482775;2023/08/15;2023/08/17;ToReis1674;2;326.400
Book0001482778;2023/08/15;2023/08/18;GiMiranda540;1;489.600
Book0001482782;2023/08/15;2023/08/17;MadalenaAssunção;3;326.400
Book0001482784;2023/08/15;2023/08/19;SaAnjos-Nunes;4;652.800
Book0001482788;2023/08/15;2023/08/18;SantiagRodrigues1779;4;489.600
Book0003024215;2023/08/15;2023/08/17;MicaePinho580;4;326.400
Book0003024217;2023/08/15;2023/08/17;JúliBarbosa1244;3;326.400
Book0003024219;2023/08/15;2023/08/19;AlíMaia534;3;652.800
Book0003024225;2023/08/15;2023/08/18;EFonseca-Ramos;3;489.600
Book0003024226;2023/08/15;2023/08/19;SanLourenço212;3;652.800
Book0003024230;2023/08/15;2023/08/17;GabrLeite1838;2;326.400
Book0003024231;2023/08/15;2023/08/18;ÂMendes874;1;489.600
Book0003024232;2023/08/15;2023/08/19;GuilhMacedo1697;1;652.800
Book0003024235;2023/08/15;2023/08/19;CamiBatista589;3;652.800
Book0003114583;2023/08/15;2023/08/19;AlFigueiredo1170;2;652.800
Book0003114584;2023/08/15;2023/08/16;VascNeto479;4;163.200
Book0003114588;2023/08/15;2023/08/17;MCruz1984;1;326.400
Book0003114589;2023/08/15;2023/08/16;LucLeal2013;1;163.200
Book0003881778;2023/08/15;2023/08/17;XFaria862;1;326.400
Book0003881779;2023/08/15;2023/08/17;InêAbreu1421;1;326.400
Book0003881782;2023/08/15;2023/08/18;JoaquNascimento316;2;489.600
Book0003881784;2023/08/15;2023/08/19;CarolMendes1510;3;652.800
Book0003881787;2023/08/15;2023/08/19;MadalAlmeida90;3;652.800
Book0004344221;2023/08/15;2023/08/19;NNunes191;2;652.800
Book0004344227;2023/08/15;2023/08/18;IarMartins693;2;489.600
Book0004344229;2023/08/15;2023/08/17;FiSoares;2;326.400
Book0004344231;2023/08/15;2023/08/19;MAraújo1056;1;652.800
Book0004344232;2023/08/15;2023/08/19;LuLoureiro50;2;652.800
