Book0000815353;2023/08/22;2023/08/24;MarAnjos1627;4;659.200
Book0000815355;2023/08/22;2023/08/24;Mafalda-LuPinho;2;659.200
Book0000815357;2023/08/22;2023/08/25;AlexHenriques1643;2;988.800
Book0000815358;2023/08/22;2023/08/25;AnBatista1813;2;988.800
Book0000815365;2023/08/22;2023/08/26;MadFernandes1076;2;1318.400
Book0000815367;2023/08/22;2023/08/23;Camila-Alves;1;329.600
Book0000815368;2023/08/22;2023/08/23;LMatos1539;2;329.600
Book0000815369;2023/08/22;2023/08/26;YaAbreu-Pinheiro;3;1318.400
Book0000815370;2023/08/22;2023/08/23;PetrGaspar1066;3;329.600
Book0000815373;2023/08/22;2023/08/26;ReMiranda-Simões;4;1318.400
Book0000815375;2023/08/22;2023/08/23;AnitDomingues1074;4;329.600
Book0000815381;2023/08/22;2023/08/24;VitAnjos;3;659.200
Book0000815383;2023/08/22;2023/08/26;LuaMelo-Mota1900;1;1318.400
Book0000815385;2023/08/22;2023/08/26;PauMarques1558;3;1318.400
Book0000815392;2023/08/22;2023/08/25;Andreia-BárbarRocha1544;4;988.800
Book0000815394;2023/08/22;2023/08/24;DiegDomingues1259;2;659.200
Book0000815397;2023/08/22;2023/08/25;AlexandSoares-Pereira1196;2;988.800
Book0001680951;2023/08/22;2023/08/24;InêMatos1501;2;659.200
Book0001680955;2023/08/22;2023/08/25;Alícia-ARocha;3;988.800
Book0001680966;2023/08/22;2023/08/24;KéviSoares1832;1;659.200
Book0001680967;2023/08/22;2023/08/25;AlexaFaria1464;1;988.800
Book0001680980;2023/08/22;2023/08/25;JoSilva1546;1;988.800
Book0001680984;2023/08/22;2023/08/23;MauSimões607;2;329.600
Book0002792111;2023/08/22;2023/08/25;FábFonseca-Lopes;4;988.800
Book0002792112;2023/08/22;2023/08/24;SarReis1029;3;659.200
Book0002792118;2023/08/22;2023/08/23;ArianPinheiro437;4;329.600
Book0002792124;2023/08/22;2023/08/26;LorBranco78;3;1318.400
Book0002792127;2023/08/22;2023/08/25;JuNascimento158;3;988.800
Book0002792132;2023/08/22;2023/08/26;NaAraújo598;4;1318.400
Book0002792144;2023/08/22;2023/08/25;ÁlSilva;2;988.800
Book0003760280;2023/08/22;2023/08/26;EduarPereira882;4;1318.400
Book0003760282;2023/08/22;2023/08/23;VasPacheco812;2;329.600
Book0003760287;2023/08/22;2023/08/24;EmmPacheco1058;1;659.200
Book0003760288;2023/08/22;2023/08/26;FiGuerreiro2002;1;1318.400
Book0003760290;2023/08/22;2023/08/26;IsLeal412;4;1318.400
Book0003760300;2023/08/22;2023/08/26;MárFigueiredo1403;4;1318.400
Book0003760303;2023/08/22;2023/08/25;LSá562;3;988.800
Book0003760323;2023/08/22;2023/08/26;BryaAzevedo1328;4;1318.400
Book0003772149;2023/08/22;2023/08/24;TeCunha1747;2;659.200
Book0003772163;2023/08/22;2023/08/24;AriBarros543;4;659.200
Book0003772168;2023/08/22;2023/08/24;ÂngeLima-Nunes1016;2;659.200
Book0003772186;2023/08/22;2023/08/25;IMartins1072;4;988.800
Book0003772187;2023/08/22;2023/08/25;TaMacedo;3;988.800
Book0003772193;2023/08/22;2023/08/25;LuNunes830;4;988.800
Book0004955323;2023/08/22;2023/08/23;CaroPires;2;329.600
Book0004955332;2023/08/22;2023/08/23;MadalenMorais-Pires2011;4;329.600
Book0004955343;2023/08/22;2023/08/26;SimãRodrigues1169;2;1318.400
Book0004955344;2023/08/22;2023/08/26;ÂCastro1491;4;1318.400
Book0004955348;2023/08/22;2023/08/25;AfonsTorres-Nunes443;1;988.800
Book0004955356;2023/08/22;2023/08/24;LarMelo-Almeida;1;659.200
Book0004955361;2023/08/22;2023/08/26;ÉriLeite1159;3;1318.400
Book0004955362;2023/08/22;2023/08/24;MaSimões799;3;659.200
Book0004955363;2023/08/22;2023/08/25;FPinho285;3;988.800
Book0004955369;2023/08/22;2023/08/23;HelenMonteiro1212;2;329.600
Book0005120939;2023/08/22;2023/08/24;CatarGomes1744;1;659.200
Book0005120940;2023/08/22;2023/08/25;MatilHenriques1542;1;988.800
Book0005120945;2023/08/22;2023/08/24;LucaFreitas1468;4;659.200
Book0005120949;2023/08/22;2023/08/24;FraAssunção-Machado;2;659.200
Book0005120951;2023/08/22;2023/08/23;GabriMota215;1;329.600
Book0005120955;2023/08/22;2023/08/23;MafaSimões5;2;329.600
Book0005120958;2023/08/22;2023/08/26;JorgCoelho577;1;1318.400
Book0005120964;2023/08/22;2023/08/25;LunAzevedo;3;988.800
Book0005399279;2023/08/22;2023/08/23;CVaz1571;1;329.600
Book0005399298;2023/08/22;2023/08/26;AliRamos1712;2;1318.400
Book0005399300;2023/08/22;2023/08/24;Helena-MafaVieira;3;659.200
Book0005399302;2023/08/22;2023/08/26;ConstNunes388;1;1318.400
Book0005399305;2023/08/22;2023/08/25;ViLourenço1503;1;988.800
Book0005399306;2023/08/22;2023/08/26;LiAlves78;4;1318.400
Book0005399310;2023/08/22;2023/08/24;MiPereira470;3;659.200
Book0005399313;2023/08/22;2023/08/25;FabiAzevedo-Melo1392;3;988.800
Book0005399315;2023/08/22;2023/08/25;MadalenCardoso;3;988.800
Book0005887262;2023/08/22;2023/08/26;CaroMatos;1;1318.400
Book0005887265;2023/08/22;2023/08/25;FrBatista388;1;988.800
Book0005887266;2023/08/22;2023/08/23;Débora-Azevedo;4;329.600
Book0005887270;2023/08/22;2023/08/25;MartMatias866;1;988.800
Book0005887277;2023/08/22;2023/08/25;MGaspar107;1;988.800
Book0005887278;2023/08/22;2023/08/23;LuanPacheco1298;1;329.600
Book0005887286;2023/08/22;2023/08/26;PiFreitas-Pinho;1;1318.400
Book0005887298;2023/08/22;2023/08/23;WiMatias-Mota1842;2;329.600
Book0005887300;2023/08/22;2023/08/23;ÍFernandes727;3;329.600
Book0005887305;2023/08/22;2023/08/25;SarRodrigues-Cardoso;2;988.800
Book0005887311;2023/08/22;2023/08/23;LMendes-Matias638;3;329.600
Book0000101312;2023/08/21;2023/08/23;EmCampos1236;4;659.200
Book0000101314;2023/08/21;2023/08/23;EduarBatista652;3;659.200
Book0000101328;2023/08/21;2023/08/23;Anita-CarolPaiva;2;659.200
Book0000101331;2023/08/21;2023/08/22;ÂnFigueiredo448;3;329.600
Book0000101334;2023/08/21;2023/08/25;JAmaral315;1;1318.400
Book0000101336;2023/08/21;2023/08/24;BrNeves129;2;988.800
Book0000101338;2023/08/21;2023/08/22;LePires97;4;329.600
Book0000101339;2023/08/21;2023/08/22;HugMota425;3;329.600
Book0000101342;2023/08/21;2023/08/23;APinheiro543;3;659.200
Book0000101354;2023/08/21;2023/08/22;JaiMachado1045;2;329.600
Book0000101356;2023/08/21;2023/08/23;AlexanHenriques1451;4;659.200
Book0002937074;2023/08/21;2023/08/22;VAlmeida1101;1;329.600
Book0002937084;2023/08/21;2023/08/23;DanielAssunção-Almeida;4;659.200
Book0002937085;2023/08/21;2023/08/24;NaMacedo1346;4;988.800
Book0002937090;2023/08/21;2023/08/22;SaGonçalves1048;1;329.600
Book0002937095;2023/08/21;2023/08/24;MatMota-Gaspar;4;988.800
Book0002937109;2023/08/21;2023/08/25;LSousa-Cruz;3;1318.400
Book0003502324;2023/08/21;2023/08/25;MiNunes1695;1;1318.400
Book0003502329;2023/08/21;2023/08/24;BenjamiBaptista1402;3;988.800
Book0003502331;2023/08/21;2023/08/23;MarcMorais1280;2;659.200
Book0003502334;2023/08/21;2023/08/24;IvaMatias-Cruz;2;988.800
Book0003502336;2023/08/21;2023/08/22;LuBarbosa1343;1;329.600
Book0003502343;2023/08/21;2023/08/23;LoAntunes1776;4;659.200
Book0003502345;2023/08/21;2023/08/25;FrancRamos1646;1;1318.400
Book0003502347;2023/08/21;2023/08/24;LarGomes591;2;988.800
Book0003502354;2023/08/21;2023/08/25;LoPires1666;4;1318.400
Book0003502357;2023/08/21;2023/08/23;YarSilva;3;659.200
Book0003502363;2023/08/21;2023/08/24;DéboBarbosa1030;1;988.800
Book0005533762;2023/08/21;2023/08/25;Letícia-DanieGuerreiro149;3;1318.400
Book0005533766;2023/08/21;2023/08/22;ALourenço555;4;329.600
Book0005533767;2023/08/21;2023/08/24;KellAmorim;4;988.800
Book0005533790;2023/08/21;2023/08/23;JaMaia376;1;659.200
Book0001715933;2023/08/20;2023/08/22;GustaCarvalho1485;3;659.200
Book0001715934;2023/08/20;2023/08/23;ManMartins1500;4;988.800
Book0001715936;2023/08/20;2023/08/24;BriAlmeida1828;4;1318.400
Book0001715947;2023/08/20;2023/08/21;FNeto-Costa1917;2;329.600
Book0001715953;2023/08/20;2023/08/21;IgoCunha905;2;329.600
Book0001715956;2023/08/20;2023/08/21;NúrCarneiro1244;3;329.600
Book0001715960;2023/08/20;2023/08/21;WilsoFonseca-Lopes;3;329.600
Book0001715968;2023/08/20;2023/08/24;WiAlmeida967;2;1318.400
Book0001715972;2023/08/20;2023/08/21;ManAntunes80;1;329.600
Book0002482973;2023/08/20;2023/08/21;GasNunes493;4;329.600
Book0002482989;2023/08/20;2023/08/22;CláudBaptista1984;4;659.200
Book0002483000;2023/08/20;2023/08/22;CésTavares1638;4;659.200
Book0002483002;2023/08/20;2023/08/22;FGonçalves1145;2;659.200
Book0002483005;2023/08/20;2023/08/23;SalvadGonçalves403;3;988.800
Book0002483007;2023/08/20;2023/08/21;BrFerreira1821;1;329.600
Book0002483008;2023/08/20;2023/08/23;VítoMarques1425;4;988.800
Book0002483010;2023/08/20;2023/08/22;DFreitas439;3;659.200
Book0002483011;2023/08/20;2023/08/23;AdriLeite688;4;988.800
Book0002483013;2023/08/20;2023/08/23;FabBarbosa1160;3;988.800
Book0002483014;2023/08/20;2023/08/24;RiPaiva1192;1;1318.400
Book0002747996;2023/08/20;2023/08/23;CésVaz1007;1;988.800
Book0002747997;2023/08/20;2023/08/21;CMatias-Batista;2;329.600
Book0002748007;2023/08/20;2023/08/21;EAssunção101;2;329.600
Book0002748014;2023/08/20;2023/08/23;MMartins73;1;988.800
Book0002748017;2023/08/20;2023/08/23;SalvadoSantos305;4;988.800
Book0002748018;2023/08/20;2023/08/21;Ângela-HeleCruz863;1;329.600
Book0002748022;2023/08/20;2023/08/21;BLima974;1;329.600
Book0002748023;2023/08/20;2023/08/23;MCastro1342;3;988.800
Book0002748024;2023/08/20;2023/08/23;LourPaiva357;4;988.800
Book0002748031;2023/08/20;2023/08/23;IaMacedo1691;1;988.800
Book0004862897;2023/08/20;2023/08/22;JúLoureiro;4;659.200
Book0004862901;2023/08/20;2023/08/23;CarFaria1233;2;988.800
Book0004862907;2023/08/20;2023/08/23;FBranco286;4;988.800
Book0004862909;2023/08/20;2023/08/24;IsmaMachado1628;3;1318.400
Book0004862911;2023/08/20;2023/08/24;LPereira-Maia1199;4;1318.400
Book0004862915;2023/08/20;2023/08/23;CarlCarvalho-Santos;4;988.800
Book0004862916;2023/08/20;2023/08/23;TiVicente903;1;988.800
Book0004862918;2023/08/20;2023/08/23;ICardoso1106;4;988.800
Book0004862927;2023/08/20;2023/08/22;InêCastro1785;4;659.200
Book0004862928;2023/08/20;2023/08/23;MMarques322;4;988.800
Book0004862930;2023/08/20;2023/08/21;NelSoares954;3;329.600
Book0004862931;2023/08/20;2023/08/23;FabMiranda1286;4;988.800
Book0004862937;2023/08/20;2023/08/21;SantiagPinto437;4;329.600
Book0005189096;2023/08/20;2023/08/21;EmCarvalho452;1;329.600
Book0005189099;2023/08/20;2023/08/23;VicenGuerreiro1195;2;988.800
Book0005189103;2023/08/20;2023/08/21;ErikAmorim80;2;329.600
Book0005189108;2023/08/20;2023/08/22;MMonteiro1461;2;659.200
Book0005189110;2023/08/20;2023/08/23;MadaleGarcia;1;988.800
Book0005189111;2023/08/20;2023/08/21;MelisRodrigues1357;1;329.600
Book0005189114;2023/08/20;2023/08/23;BCastro480;4;988.800
Book0005189121;2023/08/20;2023/08/24;WilsoPereira1886;4;1318.400
Book0005189137;2023/08/20;2023/08/24;AmMaia;2;1318.400
Book0005708001;2023/08/20;2023/08/23;SaAnjos1522;2;988.800
Book0005708021;2023/08/20;2023/08/21;CláuValente1634;1;329.600
Book0005708024;2023/08/20;2023/08/23;FiPires1582;3;988.800
Book0005708025;2023/08/20;2023/08/22;Joana-LuciaRibeiro;1;659.200
Book0005708032;2023/08/20;2023/08/22;AOliveira1498;1;659.200
Book0000976946;2023/08/19;2023/08/20;DinCosta369;1;329.600
Book0000976947;2023/08/19;2023/08/22;ClaCarvalho320;1;988.800
Book0000976950;2023/08/19;2023/08/22;CNeto1087;3;988.800
Book0000976951;2023/08/19;2023/08/20;RenaTeixeira1170;2;329.600
Book0000976955;2023/08/19;2023/08/23;IgBatista-Pinto;1;1318.400
Book0000976960;2023/08/19;2023/08/23;MarBarbosa165;3;1318.400
Book0000976963;2023/08/19;2023/08/21;EmaCampos473;1;659.200
Book0000976968;2023/08/19;2023/08/21;AdriaLeite1475;3;659.200
Book0000976970;2023/08/19;2023/08/22;WilsoPacheco493;2;988.800
Book0000976971;2023/08/19;2023/08/22;SeMarques1919;4;988.800
Book0000976972;2023/08/19;2023/08/23;BrReis1709;2;1318.400
Book0000976975;2023/08/19;2023/08/21;InêNascimento1920;1;659.200
Book0000976979;2023/08/19;2023/08/21;EdgBrito786;1;659.200
Book0000976981;2023/08/19;2023/08/21;VTorres1303;2;659.200
Book0000976986;2023/08/19;2023/08/22;MateMachado1123;3;988.800
Book0000976990;2023/08/19;2023/08/22;LLoureiro121;3;988.800
Book0002363555;2023/08/19;2023/08/21;EmPinho1486;3;659.200
Book0002363557;2023/08/19;2023/08/23;LPinto1458;3;1318.400
Book0002363558;2023/08/19;2023/08/23;IvNogueira-Almeida1225;1;1318.400
Book0002363568;2023/08/19;2023/08/22;VictórRocha1605;4;988.800
Book0002363582;2023/08/19;2023/08/22;VicenSimões1674;4;988.800
Book0002363590;2023/08/19;2023/08/21;TeresMatos321;3;659.200
Book0002363592;2023/08/19;2023/08/21;MartDomingues1435;1;659.200
Book0002815327;2023/08/19;2023/08/22;SalvAbreu1104;1;988.800
Book0002815328;2023/08/19;2023/08/22;TiTeixeira1865;2;988.800
Book0002815332;2023/08/19;2023/08/21;YasmTavares904;4;659.200
Book0002815336;2023/08/19;2023/08/23;YasmiNascimento1922;1;1318.400
Book0002815341;2023/08/19;2023/08/21;SaloRodrigues1735;2;659.200
Book0002815343;2023/08/19;2023/08/23;CamSimões1217;4;1318.400
Book0002815345;2023/08/19;2023/08/21;ValentiReis122;2;659.200
Book0002815353;2023/08/19;2023/08/21;LucFerreira1149;4;659.200
Book0002815367;2023/08/19;2023/08/21;EmVicente654;1;659.200
Book0002840350;2023/08/19;2023/08/21;CristiaFigueiredo;3;659.200
Book0002840351;2023/08/19;2023/08/22;AnNogueira740;1;988.800
Book0002840361;2023/08/19;2023/08/22;AlíciReis837;1;988.800
Book0002840366;2023/08/19;2023/08/21;MVicente902;2;659.200
Book0002840367;2023/08/19;2023/08/20;VGomes901;4;329.600
Book0002840371;2023/08/19;2023/08/20;AliMatias1754;2;329.600
Book0002840379;2023/08/19;2023/08/20;FFerreira229;1;329.600
Book0002840380;2023/08/19;2023/08/21;LarLopes1247;1;659.200
Book0002840385;2023/08/19;2023/08/23;LPires318;3;1318.400
Book0002840386;2023/08/19;2023/08/22;AAssunção741;3;988.800
Book0005531745;2023/08/19;2023/08/21;SandrNascimento414;4;659.200
Book0005531749;2023/08/19;2023/08/21;BMelo1501;1;659.200
Book0005531750;2023/08/19;2023/08/22;LisandBaptista977;4;988.800
Book0005531763;2023/08/19;2023/08/22;LeonSousa-Almeida;2;988.800
Book0005531775;2023/08/19;2023/08/22;InêGarcia453;2;988.800
Book0005531776;2023/08/19;2023/08/21;NPacheco1122;2;659.200
Book0005531778;2023/08/19;2023/08/20;MafRodrigues-Sá;2;329.600
Book0000095931;2023/08/18;2023/08/22;BeneditPires1985;3;1318.400
Book0000095934;2023/08/18;2023/08/20;MiNascimento935;1;659.200
Book0000095937;2023/08/18;2023/08/20;PFerreira352;4;659.200
Book0000095949;2023/08/18;2023/08/21;LúciFonseca653;1;988.800
Book0000095955;2023/08/18;2023/08/20;BrMonteiro1990;3;659.200
Book0000095960;2023/08/18;2023/08/21;LNascimento2003;2;988.800
Book0000095963;2023/08/18;2023/08/20;AndLourenço170;3;659.200
Book0000095967;2023/08/18;2023/08/21;RCastro1983;3;988.800
Book0000095969;2023/08/18;2023/08/20;ÂngelMatias1004;2;659.200
Book0000095973;2023/08/18;2023/08/20;YaVaz98;2;659.200
Book0000095978;2023/08/18;2023/08/21;JoFaria1869;3;988.800
Book0000970830;2023/08/18;2023/08/21;MarPinheiro-Batista;1;988.800
Book0000970831;2023/08/18;2023/08/21;CMota23;4;988.800
Book0000970840;2023/08/18;2023/08/21;ValRocha1642;3;988.800
Book0000970843;2023/08/18;2023/08/19;CVaz-Monteiro1419;2;329.600
Book0000970846;2023/08/18;2023/08/20;AlexandrMatias-Pinheiro;1;659.200
Book0000970850;2023/08/18;2023/08/19;GaspVicente-Almeida;3;329.600
Book0000970852;2023/08/18;2023/08/20;AlícGarcia852;4;659.200
Book0000970856;2023/08/18;2023/08/22;EmAmaral176;3;1318.400
Book0000970863;2023/08/18;2023/08/22;JoAraújo-Pinheiro;1;1318.400
Book0000970870;2023/08/18;2023/08/21;ConstançLourenço;4;988.800
Book0000970871;2023/08/18;2023/08/19;FrederJesus542;4;329.600
Book0001432850;2023/08/18;2023/08/21;DiMagalhães1350;3;988.800
Book0001432854;2023/08/18;2023/08/19;ÂRamos-Domingues509;1;329.600
Book0001432858;2023/08/18;2023/08/20;ValePinho1515;2;659.200
Book0001432861;2023/08/18;2023/08/19;AfoCoelho-Brito;3;329.600
Book0001432875;2023/08/18;2023/08/20;AlAmaral786;1;659.200
Book0001432877;2023/08/18;2023/08/20;WiSimões896;4;659.200
Book0001432879;2023/08/18;2023/08/22;IaJesus239;2;1318.400
Book0001432881;2023/08/18;2023/08/19;DanFerreira-Amorim357;1;329.600
Book0003328743;2023/08/18;2023/08/20;CarmiMonteiro;4;659.200
Book0003328754;2023/08/18;2023/08/22;BAbreu1849;2;1318.400
Book0003328755;2023/08/18;2023/08/20;LetíciAnjos89;3;659.200
Book0003328757;2023/08/18;2023/08/21;AVicente1753;2;988.800
Book0003328758;2023/08/18;2023/08/20;VítVaz240;1;659.200
Book0003328773;2023/08/18;2023/08/20;HugGuerreiro437;2;659.200
Book0003328775;2023/08/18;2023/08/19;NaiarPacheco1198;4;329.600
Book0003328776;2023/08/18;2023/08/19;JoãMiranda25;2;329.600
Book0003328779;2023/08/18;2023/08/19;NelsoAnjos;3;329.600
Book0003328781;2023/08/18;2023/08/22;YOliveira141;4;1318.400
Book0003328786;2023/08/18;2023/08/21;CatarLourenço575;2;988.800
Book0004604736;2023/08/18;2023/08/21;RaMartins1405;2;988.800
Book0004604745;2023/08/18;2023/08/22;AlexanPaiva-Pacheco;4;1318.400
Book0004604747;2023/08/18;2023/08/21;NoFernandes-Leal539;2;988.800
Book0004604749;2023/08/18;2023/08/22;SérgAntunes;2;1318.400
Book0004604750;2023/08/18;2023/08/21;DAssunção1031;4;988.800
Book0004604753;2023/08/18;2023/08/20;AndSoares-Mendes1899;2;659.200
Book0004604758;2023/08/18;2023/08/21;TatiaSilva1439;2;988.800
Book0004604763;2023/08/18;2023/08/19;ÂngelBorges1609;1;329.600
Book0004604765;2023/08/18;2023/08/22;MMartins989;3;1318.400
Book0004604766;2023/08/18;2023/08/19;RenaMorais178;2;329.600
Book0004604768;2023/08/18;2023/08/21;MiPinho1718;3;988.800
Book0004604775;2023/08/18;2023/08/19;JoãGomes1678;3;329.600
Book0000647922;2023/08/17;2023/08/20;ViolSoares2019;2;988.800
Book0000647929;2023/08/17;2023/08/20;ViolLopes;4;988.800
Book0000647930;2023/08/17;2023/08/18;BerMendes327;1;329.600
Book0000647937;2023/08/17;2023/08/18;BruMachado1665;4;329.600
Book0000647947;2023/08/17;2023/08/21;RicardCruz857;4;1318.400
Book0000647951;2023/08/17;2023/08/20;NicolSimões351;3;988.800
Book0000647960;2023/08/17;2023/08/18;CarMatos2010;2;329.600
Book0000647965;2023/08/17;2023/08/19;IsmaCosta-Soares290;4;659.200
Book0000647968;2023/08/17;2023/08/19;FCampos-Nogueira;3;659.200
Book0001848328;2023/08/17;2023/08/19;PetBatista447;4;659.200
Book0001848334;2023/08/17;2023/08/18;SebastiãDomingues;1;329.600
Book0001848336;2023/08/17;2023/08/20;SantiMota1333;3;988.800
Book0001848344;2023/08/17;2023/08/21;GaBarros1955;4;1318.400
Book0001848346;2023/08/17;2023/08/18;EduarValente;4;329.600
Book0001848353;2023/08/17;2023/08/20;ÂngFerreira691;3;988.800
Book0001848354;2023/08/17;2023/08/18;KéNeves286;2;329.600
Book0001848358;2023/08/17;2023/08/21;EValente301;1;1318.400
Book0001848361;2023/08/17;2023/08/19;TereMatias1012;1;659.200
Book0001848362;2023/08/17;2023/08/20;WFerreira1970;4;988.800
Book0001848364;2023/08/17;2023/08/19;Erica-MarRibeiro215;3;659.200
Book0001848368;2023/08/17;2023/08/19;MRodrigues278;3;659.200
Book0002237678;2023/08/17;2023/08/20;AndrGarcia104;2;988.800
Book0002237684;2023/08/17;2023/08/20;IMatos134;1;988.800
Book0002237685;2023/08/17;2023/08/19;NaCarvalho496;2;659.200
Book0002237703;2023/08/17;2023/08/21;SandrMacedo1965;3;1318.400
Book0002237706;2023/08/17;2023/08/19;JosLima1286;2;659.200
Book0002237716;2023/08/17;2023/08/21;TGarcia269;4;1318.400
Book0002237724;2023/08/17;2023/08/21;PiMiranda1079;4;1318.400
Book0002237729;2023/08/17;2023/08/20;EnzAlmeida814;1;988.800
Book0002484871;2023/08/17;2023/08/19;SamReis587;3;659.200
Book0002484875;2023/08/17;2023/08/18;TFonseca1998;2;329.600
