Book0001534768;2023/09/01;2023/09/04;ClarReis839;1;896.100
Book0001534769;2023/09/01;2023/09/02;Juliana-Pires204;3;298.700
Book0001711951;2023/09/01;2023/09/05;NaBranco1075;1;1194.800
Book0001711955;2023/09/01;2023/09/04;MiguSantos50;3;896.100
Book0001711956;2023/09/01;2023/09/02;MBranco416;4;298.700
Book0001711963;2023/09/01;2023/09/03;NoGuerreiro1627;3;597.400
Book0001711968;2023/09/01;2023/09/03;TeCarneiro1214;1;597.400
Book0001711972;2023/09/01;2023/09/02;FábiGonçalves947;1;298.700
Book0001711975;2023/09/01;2023/09/03;ÂngeAlmeida833;4;597.400
Book0001711978;2023/09/01;2023/09/03;LeoMonteiro110;1;597.400
Book0001711981;2023/09/01;2023/09/05;RaMatias394;4;1194.800
Book0001711994;2023/09/01;2023/09/02;FMelo2;1;298.700
Book0001711995;2023/09/01;2023/09/03;SamuMendes1227;2;597.400
Book0001711999;2023/09/01;2023/09/02;VioleVaz966;1;298.700
Book0003013727;2023/09/01;2023/09/04;MateuReis764;3;896.100
Book0003013728;2023/09/01;2023/09/02;GabriAmaral1923;4;298.700
Book0003013742;2023/09/01;2023/09/03;BiancAraújo1507;2;597.400
Book0003013746;2023/09/01;2023/09/04;VictCunha163;2;896.100
Book0003013752;2023/09/01;2023/09/04;Helena-Pinto1168;3;896.100
Book0003013754;2023/09/01;2023/09/03;KellTeixeira1706;1;597.400
Book0003013758;2023/09/01;2023/09/05;AlícMatos467;4;1194.800
Book0003013760;2023/09/01;2023/09/02;EmmBranco609;3;298.700
Book0003013762;2023/09/01;2023/09/03;BrunAnjos974;4;597.400
Book0003013764;2023/09/01;2023/09/05;TatiFaria3;4;1194.800
Book0003013766;2023/09/01;2023/09/02;RenatVieira;2;298.700
Book0005686225;2023/09/01;2023/09/05;CaSimões1992;3;1194.800
Book0005686232;2023/09/01;2023/09/03;YarMelo;3;597.400
Book0005686233;2023/09/01;2023/09/03;MAraújo1063;4;597.400
Book0005686235;2023/09/01;2023/09/04;SaAlves862;4;896.100
Book0005686238;2023/09/01;2023/09/02;LunMota1847;3;298.700
Book0005686247;2023/09/01;2023/09/04;Rafaela-GabriMoura320;4;896.100
Book0005686251;2023/09/01;2023/09/02;MatilSá-Gonçalves;4;298.700
Book0005686261;2023/09/01;2023/09/05;SMonteiro575;1;1194.800
Book0005686265;2023/09/01;2023/09/03;MadaleFonseca206;3;597.400
Book0005961532;2023/09/01;2023/09/02;DéborMota1610;1;298.700
Book0005961562;2023/09/01;2023/09/04;ÍriGuerreiro1986;3;896.100
Book0005961565;2023/09/01;2023/09/05;DanieMarques-Fonseca;2;1194.800
Book0005961566;2023/09/01;2023/09/02;DBranco849;2;298.700
Book0005961567;2023/09/01;2023/09/02;JosAmaral1354;1;298.700
Book0005961570;2023/09/01;2023/09/04;LourençVieira1391;4;896.100
Book0005961571;2023/09/01;2023/09/02;RicarPacheco-Pacheco756;1;298.700
Book0005961575;2023/09/01;2023/09/05;YarValente180;3;1194.800
Book0005961576;2023/09/01;2023/09/02;KAzevedo1639;3;298.700
Book0005961581;2023/09/01;2023/09/05;EdgCosta987;1;1194.800
Book0005961585;2023/09/01;2023/09/03;HenriSantos;3;597.400
Book0000212939;2023/08/22;2023/08/23;LariCardoso795;2;298.700
Book0000212941;2023/08/22;2023/08/23;AndrAlves1802;3;298.700
Book0000212945;2023/08/22;2023/08/25;ConstaRamos1122;2;896.100
Book0000212950;2023/08/22;2023/08/25;PNascimento885;2;896.100
Book0000212952;2023/08/22;2023/08/25;RuBrito524;3;896.100
Book0000212960;2023/08/22;2023/08/23;NaAraújo1157;1;298.700
Book0000212962;2023/08/22;2023/08/25;LGuerreiro1549;1;896.100
Book0000212967;2023/08/22;2023/08/25;CaFaria1295;3;896.100
Book0000212975;2023/08/22;2023/08/26;PeCunha101;2;1194.800
Book0000212977;2023/08/22;2023/08/26;DuaVicente565;4;1194.800
Book0000212985;2023/08/22;2023/08/24;CarminSoares988;4;597.400
Book0000265687;2023/08/22;2023/08/24;MiLeite980;2;597.400
Book0000265692;2023/08/22;2023/08/23;ICosta1879;4;298.700
Book0000265693;2023/08/22;2023/08/26;DavMendes1786;1;1194.800
Book0000265696;2023/08/22;2023/08/26;KSá1698;2;1194.800
Book0000265713;2023/08/22;2023/08/25;Amélia-ReVieira;1;896.100
Book0000265714;2023/08/22;2023/08/24;ÂngePaiva1762;4;597.400
Book0000265715;2023/08/22;2023/08/25;KeCruz1047;2;896.100
Book0000265718;2023/08/22;2023/08/23;ArFigueiredo331;4;298.700
Book0000265720;2023/08/22;2023/08/24;FrTeixeira994;1;597.400
Book0000265722;2023/08/22;2023/08/26;NLeite1439;1;1194.800
Book0000265723;2023/08/22;2023/08/25;FernaNeves201;2;896.100
Book0000815354;2023/08/22;2023/08/24;AfonsBorges;2;597.400
Book0000815356;2023/08/22;2023/08/26;ToOliveira543;3;1194.800
Book0000815360;2023/08/22;2023/08/24;EduarFaria;3;597.400
Book0000815362;2023/08/22;2023/08/23;BenjamBaptista44;1;298.700
Book0000815364;2023/08/22;2023/08/23;JoFaria1829;2;298.700
Book0000815366;2023/08/22;2023/08/23;AlPires182;3;298.700
Book0000815371;2023/08/22;2023/08/26;WFonseca-Costa;1;1194.800
Book0000815382;2023/08/22;2023/08/25;GabrBarbosa232;3;896.100
Book0000815386;2023/08/22;2023/08/24;CéAndrade962;1;597.400
Book0000815388;2023/08/22;2023/08/23;RenaAlves1796;3;298.700
Book0000815390;2023/08/22;2023/08/25;MaFaria603;3;896.100
Book0000815396;2023/08/22;2023/08/25;XaSantos180;3;896.100
Book0001680953;2023/08/22;2023/08/23;NaHenriques955;3;298.700
Book0001680954;2023/08/22;2023/08/26;MarGarcia1455;1;1194.800
Book0001680962;2023/08/22;2023/08/26;NaMachado1371;1;1194.800
Book0001680969;2023/08/22;2023/08/25;ÂngGomes1230;1;896.100
Book0001680970;2023/08/22;2023/08/23;LisandMonteiro1850;1;298.700
Book0001680971;2023/08/22;2023/08/25;RicarBorges769;1;896.100
Book0001680972;2023/08/22;2023/08/26;MárCarneiro787;1;1194.800
Book0001680976;2023/08/22;2023/08/24;MSimões1752;1;597.400
Book0001680981;2023/08/22;2023/08/23;BenediAnjos1967;1;298.700
Book0001680986;2023/08/22;2023/08/26;RúbeRodrigues733;3;1194.800
Book0001680988;2023/08/22;2023/08/24;LePereira964;1;597.400
Book0002792114;2023/08/22;2023/08/25;EmanueCorreia1020;1;896.100
Book0002792120;2023/08/22;2023/08/24;AlAraújo1278;2;597.400
Book0002792134;2023/08/22;2023/08/26;FrPaiva168;3;1194.800
Book0003760298;2023/08/22;2023/08/25;MLeal380;2;896.100
Book0003760301;2023/08/22;2023/08/24;MaTeixeira1992;4;597.400
Book0003760307;2023/08/22;2023/08/23;LaPires31;3;298.700
Book0003760308;2023/08/22;2023/08/25;DinMacedo1832;1;896.100
Book0003760310;2023/08/22;2023/08/25;AMorais1713;2;896.100
Book0003760313;2023/08/22;2023/08/24;APereira101;2;597.400
Book0003760316;2023/08/22;2023/08/26;FabiaAssunção1780;3;1194.800
Book0003772156;2023/08/22;2023/08/24;ÂngeAntunes1590;4;597.400
Book0003772157;2023/08/22;2023/08/24;SanMoreira1028;4;597.400
Book0003772160;2023/08/22;2023/08/25;AfonsTavares1629;4;896.100
Book0003772169;2023/08/22;2023/08/23;ErikGomes-Gonçalves;1;298.700
Book0003772172;2023/08/22;2023/08/23;BeatriGaspar66;4;298.700
Book0003772173;2023/08/22;2023/08/23;PNunes466;4;298.700
Book0003772177;2023/08/22;2023/08/24;LoreMonteiro1762;3;597.400
Book0003772185;2023/08/22;2023/08/25;SoraiSimões1313;2;896.100
Book0003772189;2023/08/22;2023/08/24;RaqueFigueiredo840;1;597.400
Book0004955315;2023/08/22;2023/08/25;CaetFaria405;3;896.100
Book0004955321;2023/08/22;2023/08/24;ValeNogueira808;3;597.400
Book0004955327;2023/08/22;2023/08/25;SaMoreira57;2;896.100
Book0004955335;2023/08/22;2023/08/24;WiBatista1036;2;597.400
Book0004955336;2023/08/22;2023/08/23;Beatriz-NCunha1674;2;298.700
Book0004955350;2023/08/22;2023/08/24;SAbreu931;2;597.400
Book0004955353;2023/08/22;2023/08/24;EdNascimento1324;2;597.400
Book0004955358;2023/08/22;2023/08/24;LetíAlmeida1676;3;597.400
Book0004955359;2023/08/22;2023/08/26;AlexanBatista1691;4;1194.800
Book0004955365;2023/08/22;2023/08/26;SNeto262;4;1194.800
Book0005120937;2023/08/22;2023/08/25;AlicPires107;1;896.100
Book0005120942;2023/08/22;2023/08/23;LuísTavares1370;2;298.700
Book0005120947;2023/08/22;2023/08/26;RafaMendes750;4;1194.800
Book0005120953;2023/08/22;2023/08/26;IvaAnjos2003;2;1194.800
Book0005120959;2023/08/22;2023/08/23;EmíMatias746;3;298.700
Book0005120961;2023/08/22;2023/08/23;LJesus-Pacheco;1;298.700
Book0005120971;2023/08/22;2023/08/25;AFerreira1036;3;896.100
Book0005120973;2023/08/22;2023/08/25;GLima1061;1;896.100
Book0005399282;2023/08/22;2023/08/23;LeonPinho1933;3;298.700
Book0005399285;2023/08/22;2023/08/23;MargRibeiro1824;3;298.700
Book0005399289;2023/08/22;2023/08/23;BeatAzevedo518;4;298.700
Book0005399290;2023/08/22;2023/08/25;BenAraújo1499;1;896.100
Book0005399292;2023/08/22;2023/08/26;BrunTeixeira1997;2;1194.800
Book0005399293;2023/08/22;2023/08/23;LisandrGomes147;3;298.700
Book0005399301;2023/08/22;2023/08/23;KMoura755;1;298.700
Book0005399308;2023/08/22;2023/08/26;JoaBrito-Vieira827;4;1194.800
Book0005887258;2023/08/22;2023/08/23;JoaTeixeira641;3;298.700
Book0005887259;2023/08/22;2023/08/24;LetíciaNogueira;3;597.400
Book0005887261;2023/08/22;2023/08/23;MatiMonteiro464;2;298.700
Book0005887263;2023/08/22;2023/08/24;FCastro1058;4;597.400
Book0005887264;2023/08/22;2023/08/23;ValenBrito1986;2;298.700
Book0005887271;2023/08/22;2023/08/25;GaspTorres63;4;896.100
Book0005887274;2023/08/22;2023/08/23;ErMachado384;4;298.700
Book0005887281;2023/08/22;2023/08/26;ÉPaiva298;2;1194.800
Book0005887283;2023/08/22;2023/08/26;ToHenriques390;2;1194.800
Book0005887299;2023/08/22;2023/08/24;JoMoura-Paiva609;4;597.400
Book0005887304;2023/08/22;2023/08/23;IriTorres-Leal226;3;298.700
Book0005887309;2023/08/22;2023/08/25;PeLopes-Carneiro1292;1;896.100
Book0005887310;2023/08/22;2023/08/24;SofiLeite1823;2;597.400
Book0000101305;2023/08/21;2023/08/24;LuGaspar-Ribeiro;4;896.100
Book0000101307;2023/08/21;2023/08/22;MárFernandes1509;2;298.700
Book0000101313;2023/08/21;2023/08/23;NelsNeves634;3;597.400
Book0000101318;2023/08/21;2023/08/23;MadaPinho2007;1;597.400
Book0000101322;2023/08/21;2023/08/25;IvSousa632;1;1194.800
Book0000101327;2023/08/21;2023/08/24;VBorges751;4;896.100
Book0000101332;2023/08/21;2023/08/22;LetíciHenriques35;4;298.700
Book0000101337;2023/08/21;2023/08/23;RicSá646;2;597.400
Book0000101341;2023/08/21;2023/08/23;EmíAssunção1420;1;597.400
Book0000101343;2023/08/21;2023/08/24;EduBatista831;1;896.100
Book0000101346;2023/08/21;2023/08/23;VicentBorges255;2;597.400
Book0000101351;2023/08/21;2023/08/23;NeBaptista745;1;597.400
Book0000101355;2023/08/21;2023/08/25;BernaMonteiro9;3;1194.800
Book0002937082;2023/08/21;2023/08/22;MáAbreu1110;1;298.700
Book0002937089;2023/08/21;2023/08/23;LiFerreira761;4;597.400
Book0002937091;2023/08/21;2023/08/22;CSilva1504;4;298.700
Book0002937094;2023/08/21;2023/08/23;SaloFreitas1592;2;597.400
Book0002937099;2023/08/21;2023/08/25;IgoAlmeida;4;1194.800
Book0002937100;2023/08/21;2023/08/23;SantiCardoso309;2;597.400
Book0002937106;2023/08/21;2023/08/25;CarmSilva1841;2;1194.800
Book0002937113;2023/08/21;2023/08/22;NoMendes-Domingues1672;4;298.700
Book0002937114;2023/08/21;2023/08/24;LuíGomes1093;1;896.100
Book0002937117;2023/08/21;2023/08/22;PeCampos-Rocha1957;2;298.700
Book0003502330;2023/08/21;2023/08/25;JúPaiva2011;1;1194.800
Book0003502335;2023/08/21;2023/08/25;KCardoso1591;3;1194.800
Book0003502340;2023/08/21;2023/08/25;HenriGonçalves1081;4;1194.800
Book0003502342;2023/08/21;2023/08/24;CoVieira1741;2;896.100
Book0003502348;2023/08/21;2023/08/25;LMoura995;2;1194.800
Book0003502349;2023/08/21;2023/08/22;PilaPaiva962;3;298.700
Book0003502352;2023/08/21;2023/08/25;CaRamos-Amorim1668;2;1194.800
Book0003502364;2023/08/21;2023/08/25;RAraújo650;4;1194.800
Book0003502365;2023/08/21;2023/08/24;BeatriMagalhães1805;4;896.100
Book0003502366;2023/08/21;2023/08/25;NunOliveira1372;4;1194.800
Book0003502367;2023/08/21;2023/08/22;FabianBorges200;1;298.700
Book0005533763;2023/08/21;2023/08/24;CGomes412;3;896.100
Book0005533772;2023/08/21;2023/08/24;BiAbreu421;1;896.100
Book0005533774;2023/08/21;2023/08/24;AlCorreia504;4;896.100
Book0005533775;2023/08/21;2023/08/23;CAzevedo1593;1;597.400
Book0005533787;2023/08/21;2023/08/25;WilsoCarvalho1459;3;1194.800
Book0001715943;2023/08/20;2023/08/22;SandMorais-Gomes1308;1;597.400
Book0001715944;2023/08/20;2023/08/23;VascFernandes751;4;896.100
Book0001715949;2023/08/20;2023/08/21;SSousa1016;3;298.700
Book0001715954;2023/08/20;2023/08/23;EmmGaspar462;4;896.100
Book0001715958;2023/08/20;2023/08/24;CarloTeixeira1996;4;1194.800
Book0001715966;2023/08/20;2023/08/23;ÂngeSá986;3;896.100
Book0001715967;2023/08/20;2023/08/22;ALima1818;3;597.400
Book0002482987;2023/08/20;2023/08/21;GuilhMagalhães1788;1;298.700
Book0002482990;2023/08/20;2023/08/21;IsmBorges530;3;298.700
Book0002482991;2023/08/20;2023/08/21;ÁlvarLeal761;1;298.700
Book0002483003;2023/08/20;2023/08/22;BenCorreia1177;1;597.400
Book0002747994;2023/08/20;2023/08/24;FiliGuerreiro565;2;1194.800
Book0002748001;2023/08/20;2023/08/23;IrinFonseca1134;2;896.100
Book0002748002;2023/08/20;2023/08/22;IgoCoelho74;4;597.400
Book0002748003;2023/08/20;2023/08/23;GonçaNeto42;2;896.100
Book0002748005;2023/08/20;2023/08/23;LVieira1412;2;896.100
Book0002748008;2023/08/20;2023/08/21;KAnjos1965;1;298.700
Book0002748010;2023/08/20;2023/08/23;WBaptista-Esteves;1;896.100
Book0002748012;2023/08/20;2023/08/21;AndLoureiro1730;1;298.700
Book0002748013;2023/08/20;2023/08/21;MarcPacheco1757;3;298.700
Book0002748019;2023/08/20;2023/08/24;MLopes933;3;1194.800
Book0002748021;2023/08/20;2023/08/23;IFonseca524;2;896.100
Book0002748025;2023/08/20;2023/08/24;LourLourenço832;1;1194.800
Book0002748029;2023/08/20;2023/08/22;JoãMartins-Rocha;4;597.400
Book0004862906;2023/08/20;2023/08/23;ECunha791;1;896.100
Book0004862908;2023/08/20;2023/08/21;LePinto1714;4;298.700
Book0004862914;2023/08/20;2023/08/22;EduaCoelho212;1;597.400
Book0004862917;2023/08/20;2023/08/21;IRodrigues1353;4;298.700
Book0004862919;2023/08/20;2023/08/24;RaSilva923;1;1194.800
Book0004862921;2023/08/20;2023/08/21;LucCoelho746;3;298.700
Book0004862925;2023/08/20;2023/08/21;RafaMonteiro747;3;298.700
Book0004862926;2023/08/20;2023/08/23;BAntunes834;2;896.100
Book0004862935;2023/08/20;2023/08/21;MCorreia1691;1;298.700
Book0004862936;2023/08/20;2023/08/21;FloLima1695;4;298.700
Book0004862938;2023/08/20;2023/08/22;TomCosta1581;2;597.400
Book0005189104;2023/08/20;2023/08/24;ESousa244;4;1194.800
Book0005189109;2023/08/20;2023/08/24;FilipGomes385;4;1194.800
Book0005189113;2023/08/20;2023/08/21;JFreitas-Branco;1;298.700
Book0005189116;2023/08/20;2023/08/24;SamuCampos1655;3;1194.800
Book0005189132;2023/08/20;2023/08/21;CristiMagalhães1353;1;298.700
Book0005189140;2023/08/20;2023/08/24;RafaeCosta1906;2;1194.800
Book0005707991;2023/08/20;2023/08/22;Salomé-Paiva399;2;597.400
Book0005707993;2023/08/20;2023/08/22;AnGuerreiro303;3;597.400
Book0005707995;2023/08/20;2023/08/21;LauPaiva330;1;298.700
Book0005707996;2023/08/20;2023/08/24;ÁlvTorres162;1;1194.800
Book0005707998;2023/08/20;2023/08/22;DanAlmeida1823;4;597.400
Book0005708005;2023/08/20;2023/08/21;GGuerreiro879;1;298.700
Book0005708008;2023/08/20;2023/08/22;SamuRocha1264;3;597.400
Book0005708009;2023/08/20;2023/08/22;LiValente653;2;597.400
Book0005708017;2023/08/20;2023/08/24;RLourenço743;4;1194.800
Book0005708028;2023/08/20;2023/08/23;FHenriques115;4;896.100
Book0005708031;2023/08/20;2023/08/21;ManueLourenço125;1;298.700
Book0005708033;2023/08/20;2023/08/22;TomValente-Santos;4;597.400
Book0005708037;2023/08/20;2023/08/23;ÉrSousa-Gaspar416;4;896.100
Book0005708039;2023/08/20;2023/08/22;GustaMoreira995;2;597.400
Book0000976948;2023/08/19;2023/08/20;LaurCosta1518;3;298.700
Book0000976954;2023/08/19;2023/08/23;JoGonçalves216;2;1194.800
Book0000976956;2023/08/19;2023/08/22;MárcRibeiro1750;3;896.100
Book0000976973;2023/08/19;2023/08/21;AndFerreira1827;4;597.400
Book0000976978;2023/08/19;2023/08/23;BáLoureiro331;3;1194.800
Book0000976980;2023/08/19;2023/08/22;GPaiva97;2;896.100
Book0000976982;2023/08/19;2023/08/20;NGarcia25;4;298.700
Book0000976985;2023/08/19;2023/08/23;EduardSousa1476;1;1194.800
Book0000976989;2023/08/19;2023/08/23;AleAzevedo785;4;1194.800
Book0002363561;2023/08/19;2023/08/23;NaiarMoura1444;2;1194.800
Book0002363562;2023/08/19;2023/08/20;SamBrito;2;298.700
Book0002363564;2023/08/19;2023/08/23;WilGomes618;1;1194.800
Book0002363566;2023/08/19;2023/08/23;RaquCosta;4;1194.800
Book0002363567;2023/08/19;2023/08/21;NaiarMota1507;1;597.400
Book0002363570;2023/08/19;2023/08/22;FAbreu83;2;896.100
Book0002363574;2023/08/19;2023/08/23;MigueNeto1115;1;1194.800
Book0002363575;2023/08/19;2023/08/21;RicaCarneiro;3;597.400
Book0002363577;2023/08/19;2023/08/21;VasMorais947;1;597.400
Book0002363580;2023/08/19;2023/08/22;AdrianMoura1513;3;896.100
Book0002363589;2023/08/19;2023/08/23;ManuPinto1270;4;1194.800
Book0002363591;2023/08/19;2023/08/20;NúRocha1337;2;298.700
Book0002363593;2023/08/19;2023/08/21;Yara-BBaptista1423;3;597.400
Book0002815319;2023/08/19;2023/08/21;Alícia-InêLima138;4;597.400
Book0002815324;2023/08/19;2023/08/23;AdriaTeixeira535;2;1194.800
Book0002815330;2023/08/19;2023/08/20;JLourenço163;3;298.700
Book0002815333;2023/08/19;2023/08/21;MariaSá1513;2;597.400
Book0002815337;2023/08/19;2023/08/22;SimãReis1917;3;896.100
Book0002815340;2023/08/19;2023/08/20;DinCastro1926;4;298.700
Book0002815344;2023/08/19;2023/08/22;AndreLopes1260;3;896.100
Book0002815351;2023/08/19;2023/08/21;PiCunha1276;1;597.400
Book0002815356;2023/08/19;2023/08/20;BernardCarvalho;2;298.700
Book0002815358;2023/08/19;2023/08/22;ArtMelo99;2;896.100
Book0002815360;2023/08/19;2023/08/22;LoOliveira1132;2;896.100
Book0002815364;2023/08/19;2023/08/23;BernarCunha701;3;1194.800
Book0002815369;2023/08/19;2023/08/23;ÂPires724;4;1194.800
Book0002840343;2023/08/19;2023/08/23;NaAssunção294;3;1194.800
Book0002840344;2023/08/19;2023/08/23;MarianMaia;1;1194.800
Book0002840345;2023/08/19;2023/08/23;CAbreu765;1;1194.800
Book0002840349;2023/08/19;2023/08/21;GustFreitas;4;597.400
Book0002840353;2023/08/19;2023/08/22;BeneditPereira2019;3;896.100
Book0002840354;2023/08/19;2023/08/23;SandrCarvalho125;2;1194.800
Book0002840355;2023/08/19;2023/08/23;TiMorais914;3;1194.800
Book0002840356;2023/08/19;2023/08/20;SalvadBrito760;4;298.700
Book0002840360;2023/08/19;2023/08/21;DiogTorres1905;3;597.400
Book0002840362;2023/08/19;2023/08/20;JoãMarques169;3;298.700
Book0002840365;2023/08/19;2023/08/20;FilipGarcia1391;2;298.700
Book0002840376;2023/08/19;2023/08/23;NelCardoso519;2;1194.800
Book0002840378;2023/08/19;2023/08/21;HugGarcia2006;3;597.400
Book0005531741;2023/08/19;2023/08/22;MCruz1056;3;896.100
Book0005531746;2023/08/19;2023/08/22;BryaLopes638;2;896.100
Book0005531752;2023/08/19;2023/08/23;LuMoreira198;2;1194.800
Book0005531765;2023/08/19;2023/08/21;FilipMota1078;3;597.400
Book0005531767;2023/08/19;2023/08/20;BeatGuerreiro27;4;298.700
Book0005531773;2023/08/19;2023/08/21;AndreiSilva-Pires1286;4;597.400
Book0005531779;2023/08/19;2023/08/21;CaroFerreira961;4;597.400
Book0000095933;2023/08/18;2023/08/19;BBrito1501;2;298.700
Book0000095939;2023/08/18;2023/08/22;MarcoLima1225;1;1194.800
Book0000095946;2023/08/18;2023/08/19;MiriaCruz1244;2;298.700
Book0000095948;2023/08/18;2023/08/20;CCunha798;2;597.400
Book0000095951;2023/08/18;2023/08/20;RicaOliveira557;3;597.400
Book0000095954;2023/08/18;2023/08/22;MaMachado1660;4;1194.800
Book0000095957;2023/08/18;2023/08/20;MateuSantos158;2;597.400
Book0000095959;2023/08/18;2023/08/21;MadalenValente1998;1;896.100
Book0000095961;2023/08/18;2023/08/20;LuíMartins1284;4;597.400
Book0000095965;2023/08/18;2023/08/21;NúriAndrade1469;1;896.100
Book0000095966;2023/08/18;2023/08/19;LoGuerreiro151;2;298.700
Book0000095972;2023/08/18;2023/08/19;KeAndrade472;1;298.700
Book0000970829;2023/08/18;2023/08/22;CaroliRodrigues1937;3;1194.800
Book0000970832;2023/08/18;2023/08/19;DianRibeiro323;4;298.700
Book0000970835;2023/08/18;2023/08/22;EmGomes970;3;1194.800
Book0000970836;2023/08/18;2023/08/19;LuciBarros88;3;298.700
Book0000970839;2023/08/18;2023/08/22;VerValente130;2;1194.800
Book0000970844;2023/08/18;2023/08/21;EriPires42;2;896.100
Book0000970848;2023/08/18;2023/08/21;EnRibeiro785;1;896.100
Book0000970854;2023/08/18;2023/08/19;SaloBranco2000;2;298.700
Book0000970859;2023/08/18;2023/08/19;DaPinheiro-Pereira;1;298.700
Book0000970864;2023/08/18;2023/08/20;WLeal929;2;597.400
Book0000970872;2023/08/18;2023/08/19;VítVieira1818;1;298.700
Book0001432853;2023/08/18;2023/08/19;JMoreira185;3;298.700
Book0001432857;2023/08/18;2023/08/22;AdriaOliveira1551;1;1194.800
Book0001432863;2023/08/18;2023/08/21;MaGonçalves1189;3;896.100
Book0001432866;2023/08/18;2023/08/19;InêCoelho310;2;298.700
Book0001432873;2023/08/18;2023/08/21;FernandHenriques262;1;896.100
Book0001432878;2023/08/18;2023/08/21;JuPereira902;3;896.100
Book0001432880;2023/08/18;2023/08/19;SanPacheco680;1;298.700
Book0001432883;2023/08/18;2023/08/19;MartVieira209;2;298.700
Book0001432887;2023/08/18;2023/08/19;RuPereira1905;2;298.700
Book0001432888;2023/08/18;2023/08/22;TAlves867;3;1194.800
Book0001432890;2023/08/18;2023/08/22;ÁMagalhães713;3;1194.800
Book0003328744;2023/08/18;2023/08/22;VitóriBarbosa251;3;1194.800
Book0003328745;2023/08/18;2023/08/22;JRibeiro722;2;1194.800
Book0003328747;2023/08/18;2023/08/19;LucFigueiredo1890;3;298.700
Book0003328751;2023/08/18;2023/08/19;DiogAndrade69;1;298.700
Book0003328761;2023/08/18;2023/08/20;CarmMatos1424;2;597.400
Book0003328766;2023/08/18;2023/08/19;TereNogueira1270;1;298.700
Book0003328770;2023/08/18;2023/08/19;XavMelo-Paiva;1;298.700
Book0003328771;2023/08/18;2023/08/21;HelFaria1925;4;896.100
Book0003328788;2023/08/18;2023/08/19;IrFaria1028;3;298.700
Book0003328789;2023/08/18;2023/08/22;MiPereira1129;1;1194.800
Book0004604730;2023/08/18;2023/08/21;MargariSimões;1;896.100
Book0004604734;2023/08/18;2023/08/20;RafaeLourenço456;2;597.400
Book0004604740;2023/08/18;2023/08/20;SaFreitas980;4;597.400
Book0004604741;2023/08/18;2023/08/21;InSoares833;4;896.100
Book0004604744;2023/08/18;2023/08/22;FerJesus336;3;1194.800
Book0004604751;2023/08/18;2023/08/20;RRocha1803;4;597.400
Book0004604752;2023/08/18;2023/08/20;MaMiranda-Leite599;2;597.400
Book0004604761;2023/08/18;2023/08/20;BruVieira74;4;597.400
Book0004604769;2023/08/18;2023/08/22;LarisReis646;2;1194.800
Book0004604770;2023/08/18;2023/08/19;XavieMelo-Simões1885;2;298.700
Book0004604772;2023/08/18;2023/08/21;AlRibeiro-Azevedo300;2;896.100
Book0004604779;2023/08/18;2023/08/21;Teresa-LuPacheco;3;896.100
Book0000647926;2023/08/17;2023/08/21;CaeCosta1201;3;1194.800
Book0000647931;2023/08/17;2023/08/21;AntónSousa;2;1194.800
Book0000647932;2023/08/17;2023/08/18;Beatriz-NúJesus;1;298.700
Book0000647933;2023/08/17;2023/08/20;PaMagalhães1100;4;896.100
